campaign_id,customer_id,marketing_event,event_timestamp
CMP-1,89,email_sent,2024-09-12T04:16:15
CMP-4,89,email_sent,2025-09-03T00:16:15
CMP-6,89,email_sent,2025-09-02T02:16:15
CMP-1,89,email_open,2024-06-26T23:16:15
CMP-2,89,email_sent,2024-09-04T00:16:15
CMP-2,89,email_sent,2025-11-01T18:16:15
CMP-3,89,email_open,2024-09-10T13:16:15
CMP-3,89,email_sent,2025-02-08T17:16:15
CMP-1,89,email_open,2024-08-02T06:16:15
CMP-1,89,email_sent,2024-09-15T10:16:15
CMP-3,89,email_sent,2025-07-11T04:16:15
CMP-1,89,email_open,2025-11-03T07:16:15
CMP-6,89,email_sent,2025-11-09T06:16:15
CMP-6,89,email_click,2025-08-11T21:16:15
CMP-6,89,email_open,2025-08-31T01:16:15
CMP-4,89,email_sent,2024-12-06T19:16:15
CMP-1,89,email_open,2025-09-02T13:16:15
CMP-3,90,email_sent,2025-08-15T04:16:15
CMP-7,90,email_click,2025-07-13T19:16:15
CMP-4,90,email_sent,2025-06-12T05:16:15
CMP-6,90,email_open,2024-08-07T03:16:15
CMP-7,90,email_sent,2025-02-24T06:16:15
CMP-5,90,email_sent,2024-08-28T16:16:15
CMP-1,90,email_click,2025-03-04T17:16:15
CMP-5,90,email_click,2024-09-09T16:16:15
CMP-5,90,email_sent,2025-08-30T13:16:15
CMP-6,90,email_sent,2025-03-28T16:16:15
CMP-7,90,email_click,2025-10-15T04:16:15
CMP-5,90,email_click,2024-07-01T00:16:15
CMP-5,90,email_sent,2024-06-10T00:16:15
CMP-7,90,email_sent,2025-05-26T23:16:15
CMP-1,90,email_sent,2025-02-04T03:16:15
CMP-3,90,email_click,2024-12-29T21:16:15
CMP-5,90,email_sent,2025-10-27T06:16:15
CMP-1,90,email_sent,2025-09-10T10:16:15
CMP-7,91,email_open,2025-10-24T21:16:15
CMP-5,91,email_sent,2024-11-06T17:16:15
CMP-5,91,email_sent,2024-09-02T21:16:15
CMP-1,91,email_sent,2024-10-06T00:16:15
CMP-3,91,email_sent,2024-08-03T04:16:15
CMP-4,91,email_sent,2025-06-04T20:16:15
CMP-6,91,email_open,2025-08-25T19:16:15
CMP-6,91,email_sent,2024-12-22T11:16:15
CMP-6,91,email_open,2025-11-09T16:16:15
CMP-7,91,email_click,2024-12-31T07:16:15
CMP-3,91,email_open,2024-06-16T10:16:15
CMP-2,91,email_sent,2025-01-04T00:16:15
CMP-7,91,email_sent,2025-05-31T05:16:15
CMP-2,92,email_sent,2024-08-28T01:16:15
CMP-3,92,email_sent,2024-09-26T01:16:15
CMP-3,92,email_sent,2025-07-12T23:16:15
CMP-4,92,email_open,2025-07-09T01:16:15
CMP-4,92,email_sent,2025-08-25T14:16:15
CMP-2,92,email_sent,2024-12-29T23:16:15
CMP-1,92,email_sent,2024-08-12T09:16:15
CMP-4,92,email_open,2024-06-22T06:16:15
CMP-3,92,email_sent,2025-02-04T05:16:15
CMP-2,92,email_open,2025-07-20T23:16:15
CMP-6,92,email_sent,2024-10-13T17:16:15
CMP-6,92,email_click,2025-08-28T20:16:15
CMP-6,92,email_click,2025-03-25T20:16:15
CMP-7,92,email_sent,2025-11-22T00:16:15
CMP-2,92,email_sent,2025-04-08T22:16:15
CMP-7,92,email_sent,2024-08-27T11:16:15
CMP-3,92,email_sent,2025-05-03T11:16:15
CMP-1,92,email_open,2024-11-01T12:16:15
CMP-5,92,email_click,2025-01-03T09:16:15
CMP-4,92,email_open,2025-01-04T07:16:15
CMP-5,92,email_click,2024-09-05T13:16:15
CMP-7,92,email_sent,2025-11-04T17:16:15
CMP-2,93,email_sent,2025-09-09T02:16:15
CMP-2,93,email_open,2025-06-23T23:16:15
CMP-1,93,email_sent,2025-09-14T17:16:15
CMP-7,93,email_open,2024-11-08T02:16:15
CMP-6,93,email_sent,2024-10-16T06:16:15
CMP-3,93,email_sent,2024-11-06T06:16:15
CMP-2,93,email_click,2025-09-17T02:16:15
CMP-7,94,email_sent,2025-04-18T01:16:15
CMP-5,94,email_click,2025-10-03T17:16:15
CMP-5,94,email_click,2024-10-30T16:16:15
CMP-4,94,email_open,2025-09-04T05:16:15
CMP-3,94,email_open,2024-07-28T11:16:15
CMP-3,94,email_open,2025-06-23T14:16:15
CMP-3,94,email_click,2024-09-14T16:16:15
CMP-4,94,email_sent,2024-08-21T01:16:15
CMP-2,94,email_sent,2024-12-28T10:16:15
CMP-2,94,email_open,2024-06-28T19:16:15
CMP-7,94,email_sent,2024-12-26T00:16:15
CMP-1,94,email_sent,2025-06-24T17:16:15
CMP-6,94,email_sent,2025-05-16T23:16:15
CMP-4,94,email_open,2024-10-23T19:16:15
CMP-6,94,email_click,2025-03-09T11:16:15
CMP-7,94,email_sent,2024-08-22T03:16:15
CMP-2,94,email_click,2025-11-21T03:16:15
CMP-2,94,email_open,2025-11-03T18:16:15
CMP-7,94,email_click,2025-01-06T12:16:15
CMP-5,94,email_open,2024-11-25T14:16:15
CMP-2,94,email_open,2025-08-11T03:16:15
CMP-3,94,email_sent,2025-02-23T00:16:15
CMP-6,95,email_click,2025-10-01T07:16:15
CMP-1,95,email_sent,2024-08-15T09:16:15
CMP-7,95,email_click,2025-08-14T16:16:15
CMP-7,95,email_click,2024-07-23T12:16:15
CMP-5,95,email_sent,2025-09-20T23:16:15
CMP-1,95,email_sent,2024-10-06T19:16:15
CMP-1,95,email_open,2025-09-29T03:16:15
CMP-7,95,email_sent,2025-11-24T09:16:15
CMP-4,95,email_click,2025-03-16T05:16:15
CMP-2,95,email_sent,2025-10-14T04:16:15
CMP-4,95,email_sent,2024-06-11T08:16:15
CMP-3,95,email_click,2024-11-06T04:16:15
CMP-3,95,email_open,2024-12-22T12:16:15
CMP-3,95,email_click,2024-08-19T12:16:15
CMP-1,95,email_sent,2025-05-18T00:16:15
CMP-7,95,email_open,2025-12-02T16:16:15
CMP-5,95,email_open,2024-12-01T08:16:15
CMP-5,95,email_open,2024-07-01T17:16:15
CMP-1,95,email_open,2025-08-10T20:16:15
CMP-5,95,email_open,2025-07-31T05:16:15
CMP-2,95,email_sent,2024-10-28T03:16:15
CMP-1,96,email_sent,2025-03-10T09:16:15
CMP-1,96,email_open,2024-06-24T01:16:15
CMP-4,96,email_sent,2024-06-14T20:16:15
CMP-3,96,email_open,2025-10-23T13:16:15
CMP-1,96,email_sent,2025-07-16T23:16:15
CMP-6,96,email_open,2025-02-21T19:16:15
CMP-5,96,email_open,2024-08-30T05:16:15
CMP-5,96,email_sent,2025-04-19T08:16:15
CMP-1,97,email_sent,2025-04-28T09:16:15
CMP-6,97,email_sent,2025-10-11T07:16:15
CMP-3,97,email_open,2025-10-25T02:16:15
CMP-5,97,email_click,2024-07-18T06:16:15
CMP-3,97,email_sent,2024-07-27T15:16:15
CMP-4,97,email_open,2025-07-27T08:16:15
CMP-4,97,email_sent,2025-06-12T18:16:15
CMP-4,97,email_sent,2025-06-07T00:16:15
CMP-4,97,email_click,2025-09-17T00:16:15
CMP-7,98,email_sent,2025-04-02T09:16:15
CMP-6,98,email_sent,2025-05-25T23:16:15
CMP-1,98,email_sent,2025-08-27T22:16:15
CMP-2,98,email_sent,2025-01-06T10:16:15
CMP-1,98,email_sent,2025-06-13T06:16:15
CMP-3,98,email_sent,2025-09-04T20:16:15
CMP-4,98,email_open,2025-11-05T03:16:15
CMP-7,98,email_sent,2025-03-05T16:16:15
CMP-7,98,email_open,2024-08-28T07:16:15
CMP-3,98,email_sent,2025-01-15T23:16:15
CMP-3,98,email_sent,2025-07-12T10:16:15
CMP-4,98,email_open,2025-10-14T01:16:15
CMP-7,98,email_click,2024-06-14T15:16:15
CMP-1,98,email_sent,2025-03-19T06:16:15
CMP-6,98,email_click,2025-11-09T03:16:15
CMP-3,98,email_open,2024-06-18T22:16:15
CMP-4,98,email_open,2025-02-11T03:16:15
CMP-4,98,email_open,2025-07-13T08:16:15
CMP-1,98,email_sent,2025-12-02T06:16:15
CMP-1,98,email_sent,2025-08-14T11:16:15
CMP-4,98,email_open,2024-09-11T08:16:15
CMP-7,98,email_sent,2025-02-02T11:16:15
CMP-7,98,email_click,2025-02-23T19:16:15
CMP-3,99,email_sent,2024-09-09T16:16:15
CMP-1,99,email_sent,2025-10-10T00:16:15
CMP-6,99,email_open,2024-08-10T00:16:15
CMP-2,99,email_sent,2025-06-12T08:16:15
CMP-1,99,email_open,2025-10-20T04:16:15
CMP-6,99,email_open,2025-04-28T11:16:15
CMP-2,99,email_click,2024-11-04T02:16:15
CMP-6,99,email_open,2025-05-22T20:16:15
CMP-7,99,email_open,2024-08-06T19:16:15
CMP-3,99,email_open,2025-10-02T04:16:15
CMP-1,99,email_click,2025-09-28T05:16:15
CMP-7,99,email_sent,2025-06-20T23:16:15
CMP-6,99,email_sent,2024-10-31T09:16:15
CMP-6,99,email_sent,2024-12-12T10:16:15
CMP-7,99,email_sent,2025-07-13T19:16:15
CMP-7,99,email_open,2025-02-27T20:16:15
CMP-7,99,email_open,2025-06-30T07:16:15
CMP-3,99,email_open,2025-06-25T19:16:15
CMP-6,99,email_sent,2025-05-03T20:16:15
CMP-4,100,email_open,2024-07-12T20:16:15
CMP-5,100,email_sent,2024-11-25T00:16:15
CMP-5,100,email_open,2024-06-15T15:16:15
CMP-2,100,email_open,2025-04-06T21:16:15
CMP-7,100,email_sent,2024-12-07T16:16:15
CMP-6,100,email_sent,2024-09-07T15:16:15
CMP-5,100,email_sent,2024-07-04T18:16:15
CMP-1,100,email_click,2024-07-07T04:16:15
CMP-3,100,email_click,2025-05-23T15:16:15
CMP-2,100,email_open,2025-11-01T13:16:15
CMP-2,100,email_sent,2025-05-05T01:16:15
CMP-6,100,email_sent,2024-07-12T15:16:15
CMP-2,100,email_open,2024-07-12T10:16:15
CMP-7,100,email_open,2025-01-22T13:16:15
CMP-7,100,email_sent,2024-10-10T12:16:15
CMP-4,100,email_sent,2024-12-11T19:16:15
CMP-2,100,email_open,2025-03-08T13:16:15
CMP-2,100,email_sent,2024-07-22T01:16:15
CMP-7,100,email_sent,2025-02-17T23:16:15
CMP-5,100,email_sent,2025-11-08T05:16:15
CMP-6,100,email_open,2024-11-21T08:16:15
CMP-2,100,email_click,2025-05-09T00:16:15
CMP-7,100,email_click,2025-08-23T07:16:15
CMP-2,101,email_open,2025-01-30T01:16:15
CMP-1,101,email_open,2025-03-06T14:16:15
CMP-1,101,email_sent,2025-05-22T06:16:15
CMP-3,101,email_open,2024-06-29T17:16:15
CMP-6,101,email_sent,2024-12-21T05:16:15
CMP-7,102,email_open,2025-11-11T05:16:15
CMP-1,102,email_sent,2025-06-15T23:16:15
CMP-2,102,email_sent,2025-04-05T01:16:15
CMP-6,102,email_sent,2025-03-18T04:16:15
CMP-6,102,email_sent,2025-09-18T13:16:15
CMP-2,102,email_sent,2024-09-22T06:16:15
CMP-7,102,email_sent,2025-01-14T07:16:15
CMP-5,102,email_click,2025-08-22T13:16:15
CMP-5,102,email_sent,2025-07-01T23:16:15
CMP-2,102,email_open,2025-07-01T23:16:15
CMP-2,102,email_click,2025-07-26T13:16:15
CMP-4,102,email_click,2024-07-06T12:16:15
CMP-4,103,email_open,2025-07-17T10:16:15
CMP-3,103,email_click,2024-11-17T08:16:15
CMP-1,103,email_sent,2025-02-01T20:16:15
CMP-5,103,email_sent,2025-01-23T16:16:15
CMP-1,103,email_sent,2025-05-24T01:16:15
CMP-6,103,email_open,2024-07-02T07:16:15
CMP-3,103,email_open,2024-07-31T18:16:15
CMP-5,103,email_sent,2025-01-22T15:16:15
CMP-6,103,email_sent,2025-06-21T15:16:15
CMP-2,104,email_open,2024-12-25T13:16:15
CMP-2,104,email_sent,2024-12-05T14:16:15
CMP-4,104,email_open,2025-11-16T04:16:15
CMP-2,104,email_open,2024-07-17T04:16:15
CMP-7,104,email_open,2025-08-01T16:16:15
CMP-5,104,email_open,2025-03-30T01:16:15
CMP-3,104,email_click,2024-10-23T00:16:15
CMP-1,105,email_sent,2025-03-23T02:16:15
CMP-2,105,email_open,2025-02-18T20:16:15
CMP-3,105,email_open,2025-05-07T16:16:15
CMP-6,105,email_sent,2025-06-06T05:16:15
CMP-4,105,email_sent,2025-08-06T06:16:15
CMP-3,105,email_sent,2025-05-03T07:16:15
CMP-5,106,email_sent,2025-09-26T16:16:15
CMP-2,106,email_open,2025-01-05T19:16:15
CMP-3,106,email_click,2025-11-26T13:16:15
CMP-5,107,email_sent,2024-07-02T07:16:15
CMP-5,107,email_sent,2024-07-29T00:16:15
CMP-1,107,email_click,2024-09-24T15:16:15
CMP-4,107,email_sent,2024-10-19T02:16:15
CMP-2,107,email_sent,2025-02-17T23:16:15
CMP-5,107,email_open,2025-03-19T02:16:15
CMP-5,107,email_open,2025-06-09T02:16:15
CMP-7,107,email_sent,2025-06-07T12:16:15
CMP-5,108,email_sent,2024-08-02T05:16:15
CMP-2,108,email_sent,2025-11-10T02:16:15
CMP-3,108,email_open,2024-07-29T01:16:15
CMP-4,109,email_open,2024-10-02T14:16:15
CMP-1,109,email_sent,2025-11-25T13:16:15
CMP-1,109,email_open,2025-05-31T00:16:15
CMP-1,109,email_click,2024-11-01T03:16:15
CMP-3,109,email_sent,2024-08-03T01:16:15
CMP-6,109,email_sent,2025-03-08T00:16:15
CMP-6,109,email_open,2024-08-19T06:16:15
CMP-2,109,email_sent,2025-07-28T02:16:15
CMP-1,109,email_sent,2025-02-13T09:16:15
CMP-2,109,email_open,2025-11-16T19:16:15
CMP-6,109,email_click,2025-09-25T00:16:15
CMP-3,109,email_click,2025-09-04T00:16:15
CMP-6,109,email_open,2024-08-20T01:16:15
CMP-7,110,email_open,2025-03-04T15:16:15
CMP-4,110,email_sent,2025-04-12T16:16:15
CMP-2,110,email_open,2025-05-17T07:16:15
CMP-3,110,email_sent,2024-07-06T23:16:15
CMP-6,110,email_sent,2024-07-23T02:16:15
CMP-7,110,email_open,2024-09-11T07:16:15
CMP-4,110,email_open,2025-05-21T23:16:15
CMP-1,110,email_sent,2025-07-26T04:16:15
CMP-5,110,email_click,2025-04-07T06:16:15
CMP-2,110,email_sent,2024-10-08T03:16:15
CMP-3,110,email_sent,2025-08-29T03:16:15
CMP-7,110,email_sent,2025-03-06T16:16:15
CMP-6,110,email_open,2025-10-16T16:16:15
CMP-7,110,email_open,2025-11-19T00:16:15
CMP-7,110,email_sent,2025-04-03T06:16:15
CMP-2,110,email_open,2024-12-11T05:16:15
CMP-3,110,email_sent,2025-04-09T02:16:15
CMP-6,110,email_open,2025-10-29T09:16:15
CMP-2,110,email_sent,2025-07-21T23:16:15
CMP-2,110,email_sent,2025-04-10T10:16:15
CMP-1,110,email_click,2024-08-27T21:16:15
CMP-6,110,email_sent,2024-08-29T00:16:15
CMP-1,110,email_sent,2025-04-25T07:16:15
CMP-6,111,email_open,2025-10-14T16:16:15
CMP-6,111,email_click,2025-11-16T17:16:15
CMP-7,111,email_sent,2024-08-30T07:16:15
CMP-2,111,email_sent,2024-12-21T01:16:15
CMP-4,111,email_sent,2025-03-01T10:16:15
CMP-5,111,email_open,2025-01-22T03:16:15
CMP-5,111,email_sent,2025-09-21T21:16:15
CMP-6,111,email_open,2025-05-10T18:16:15
CMP-1,112,email_click,2024-08-14T12:16:15
CMP-2,112,email_sent,2025-11-09T22:16:15
CMP-4,112,email_sent,2025-09-01T03:16:15
CMP-1,112,email_sent,2024-12-14T19:16:15
CMP-4,112,email_sent,2024-09-23T16:16:15
CMP-3,112,email_click,2024-07-07T19:16:15
CMP-5,112,email_sent,2025-03-28T20:16:15
CMP-2,112,email_sent,2025-10-12T10:16:15
CMP-2,112,email_open,2025-06-26T17:16:15
CMP-1,112,email_sent,2025-08-01T03:16:15
CMP-6,112,email_open,2025-06-06T14:16:15
CMP-2,113,email_sent,2025-10-18T10:16:15
CMP-5,113,email_click,2025-01-03T07:16:15
CMP-4,113,email_click,2024-11-24T21:16:15
CMP-1,113,email_open,2024-11-09T13:16:15
CMP-1,113,email_click,2024-07-26T16:16:15
CMP-1,113,email_sent,2025-09-03T10:16:15
CMP-2,113,email_sent,2025-09-10T04:16:15
CMP-1,113,email_open,2025-02-21T18:16:15
CMP-6,113,email_open,2025-04-10T20:16:15
CMP-4,113,email_sent,2025-06-26T02:16:15
CMP-7,114,email_sent,2024-09-06T08:16:15
CMP-4,114,email_sent,2024-07-12T08:16:15
CMP-3,114,email_sent,2024-07-19T11:16:15
CMP-6,114,email_sent,2024-11-30T12:16:15
CMP-1,114,email_open,2025-06-22T16:16:15
CMP-3,114,email_sent,2025-04-27T18:16:15
CMP-7,114,email_sent,2025-10-28T00:16:15
CMP-3,114,email_open,2025-04-07T07:16:15
CMP-2,114,email_open,2024-11-09T02:16:15
CMP-7,114,email_click,2024-08-08T23:16:15
CMP-3,114,email_open,2025-03-31T18:16:15
CMP-4,114,email_sent,2025-11-16T14:16:15
CMP-5,114,email_click,2025-11-19T22:16:15
CMP-5,114,email_open,2025-01-28T06:16:15
CMP-1,114,email_sent,2025-05-20T16:16:15
CMP-4,114,email_open,2024-12-15T20:16:15
CMP-2,114,email_click,2024-12-24T10:16:15
CMP-1,114,email_sent,2024-10-09T01:16:15
CMP-4,114,email_sent,2024-10-29T11:16:15
CMP-6,114,email_sent,2024-12-31T22:16:15
CMP-5,114,email_sent,2025-06-30T03:16:15
CMP-2,114,email_sent,2024-08-01T17:16:15
CMP-3,115,email_open,2025-11-17T18:16:15
CMP-7,115,email_sent,2024-12-08T21:16:15
CMP-6,115,email_click,2024-12-02T08:16:15
CMP-5,115,email_open,2025-08-11T21:16:15
CMP-2,115,email_open,2024-07-06T15:16:15
CMP-7,115,email_click,2025-11-08T07:16:15
CMP-1,116,email_sent,2025-01-03T12:16:15
CMP-3,116,email_sent,2024-09-10T14:16:15
CMP-7,116,email_open,2024-06-17T17:16:15
CMP-5,116,email_click,2024-08-09T18:16:15
CMP-6,116,email_open,2025-08-05T05:16:15
CMP-5,116,email_sent,2024-12-18T09:16:15
CMP-7,116,email_click,2024-12-23T23:16:15
CMP-2,116,email_sent,2024-10-14T10:16:15
CMP-2,116,email_click,2024-06-25T04:16:15
CMP-7,116,email_click,2024-08-06T22:16:15
CMP-4,116,email_sent,2024-06-25T16:16:15
CMP-1,116,email_open,2025-07-27T08:16:15
CMP-5,116,email_sent,2025-02-12T02:16:15
CMP-3,116,email_sent,2025-02-13T12:16:15
CMP-3,116,email_open,2024-08-23T20:16:15
CMP-3,116,email_open,2024-09-08T18:16:15
CMP-2,116,email_click,2025-11-08T09:16:15
CMP-3,116,email_open,2024-12-12T20:16:15
CMP-6,116,email_sent,2024-06-16T23:16:15
CMP-6,116,email_click,2024-11-24T22:16:15
CMP-5,116,email_click,2025-08-07T05:16:15
CMP-1,116,email_sent,2025-11-26T14:16:15
CMP-7,116,email_click,2024-11-11T12:16:15
CMP-5,117,email_sent,2024-09-03T00:16:15
CMP-6,117,email_click,2025-08-20T02:16:15
CMP-2,117,email_sent,2024-12-23T14:16:15
CMP-6,117,email_sent,2024-12-26T01:16:15
CMP-4,117,email_sent,2025-06-01T19:16:15
CMP-7,117,email_open,2025-02-19T21:16:15
CMP-6,118,email_sent,2024-07-20T21:16:15
CMP-4,118,email_sent,2025-10-16T13:16:15
CMP-5,118,email_open,2025-09-07T22:16:15
CMP-5,118,email_click,2025-05-23T18:16:15
CMP-6,118,email_sent,2025-10-24T17:16:15
CMP-3,118,email_sent,2024-09-19T21:16:15
CMP-3,118,email_sent,2025-06-11T07:16:15
CMP-3,118,email_sent,2025-07-14T13:16:15
CMP-1,118,email_click,2024-12-08T11:16:15
CMP-4,118,email_click,2025-07-12T03:16:15
CMP-7,118,email_open,2025-08-24T02:16:15
CMP-3,118,email_sent,2024-10-25T18:16:15
CMP-2,118,email_open,2025-06-07T00:16:15
CMP-2,118,email_open,2025-07-11T10:16:15
CMP-1,118,email_click,2025-05-05T22:16:15
CMP-7,118,email_open,2025-04-23T06:16:15
CMP-2,118,email_open,2025-11-18T18:16:15
CMP-1,119,email_open,2025-02-13T22:16:15
CMP-3,119,email_sent,2025-02-14T06:16:15
CMP-3,119,email_click,2025-03-17T00:16:15
CMP-6,120,email_open,2025-04-14T05:16:15
CMP-1,120,email_open,2025-05-15T00:16:15
CMP-7,120,email_sent,2025-11-27T20:16:15
CMP-4,120,email_open,2025-08-18T23:16:15
CMP-5,120,email_open,2024-11-28T21:16:15
CMP-2,120,email_sent,2024-07-22T07:16:15
CMP-5,120,email_sent,2025-06-28T09:16:15
CMP-6,121,email_open,2025-05-19T10:16:15
CMP-7,121,email_open,2025-05-28T09:16:15
CMP-2,121,email_open,2024-11-05T15:16:15
CMP-5,121,email_sent,2025-07-24T08:16:15
CMP-2,121,email_open,2025-04-19T04:16:15
CMP-4,121,email_sent,2025-07-21T04:16:15
CMP-2,121,email_sent,2025-09-30T09:16:15
CMP-7,121,email_sent,2025-10-14T23:16:15
CMP-1,121,email_sent,2024-08-20T23:16:15
CMP-3,121,email_sent,2025-09-27T02:16:15
CMP-3,121,email_sent,2024-06-15T02:16:15
CMP-5,121,email_sent,2025-05-02T03:16:15
CMP-3,121,email_sent,2024-07-18T05:16:15
CMP-4,121,email_open,2024-12-16T08:16:15
CMP-2,121,email_sent,2025-08-12T07:16:15
CMP-5,121,email_sent,2024-12-03T14:16:15
CMP-6,121,email_click,2024-08-15T16:16:15
CMP-7,121,email_sent,2025-05-28T00:16:15
CMP-1,121,email_open,2025-11-06T07:16:15
CMP-3,121,email_sent,2024-10-31T01:16:15
CMP-1,121,email_sent,2024-12-13T03:16:15
CMP-1,122,email_open,2025-07-22T00:16:15
CMP-6,122,email_open,2025-08-22T15:16:15
CMP-6,122,email_click,2025-06-28T11:16:15
CMP-3,122,email_open,2024-11-28T00:16:15
CMP-1,122,email_click,2024-11-13T22:16:15
CMP-1,122,email_sent,2024-10-03T06:16:15
CMP-3,122,email_sent,2025-11-30T07:16:15
CMP-4,122,email_sent,2024-07-30T00:16:15
CMP-5,122,email_sent,2025-06-23T14:16:15
CMP-2,122,email_open,2025-04-14T12:16:15
CMP-1,122,email_open,2025-03-11T02:16:15
CMP-4,122,email_sent,2025-10-29T13:16:15
CMP-2,122,email_click,2025-01-21T08:16:15
CMP-2,122,email_click,2024-12-29T21:16:15
CMP-3,122,email_sent,2024-12-12T18:16:15
CMP-2,122,email_sent,2025-01-30T00:16:15
CMP-3,122,email_sent,2025-04-15T14:16:15
CMP-3,122,email_sent,2024-07-12T17:16:15
CMP-2,123,email_sent,2024-08-26T12:16:15
CMP-1,123,email_open,2025-11-13T17:16:15
CMP-4,123,email_sent,2025-03-03T04:16:15
CMP-6,123,email_sent,2024-12-31T16:16:15
CMP-1,123,email_click,2024-12-05T02:16:15
CMP-1,123,email_open,2025-04-12T06:16:15
CMP-5,123,email_click,2025-11-06T19:16:15
CMP-5,123,email_sent,2024-10-22T13:16:15
CMP-6,123,email_sent,2024-08-15T16:16:15
CMP-1,123,email_open,2025-08-10T08:16:15
CMP-5,123,email_sent,2025-05-30T22:16:15
CMP-7,123,email_sent,2025-11-26T03:16:15
CMP-4,123,email_open,2025-06-11T04:16:15
CMP-3,123,email_open,2025-10-25T21:16:15
CMP-5,123,email_sent,2025-11-15T03:16:15
CMP-4,123,email_sent,2025-03-31T06:16:15
CMP-3,123,email_sent,2025-01-02T18:16:15
CMP-6,123,email_sent,2024-09-01T11:16:15
CMP-4,123,email_sent,2025-07-22T05:16:15
CMP-1,123,email_sent,2025-08-02T17:16:15
CMP-3,123,email_sent,2025-08-20T17:16:15
CMP-7,123,email_click,2025-02-27T19:16:15
CMP-2,123,email_open,2024-09-13T19:16:15
CMP-6,124,email_open,2025-10-04T22:16:15
CMP-1,124,email_sent,2024-06-10T02:16:15
CMP-4,124,email_sent,2024-09-01T09:16:15
CMP-4,124,email_sent,2025-01-06T20:16:15
CMP-5,124,email_sent,2024-11-29T00:16:15
CMP-4,124,email_sent,2024-10-19T11:16:15
CMP-4,124,email_open,2025-11-05T11:16:15
CMP-1,124,email_open,2025-11-25T22:16:15
CMP-7,124,email_open,2024-10-27T10:16:15
CMP-4,124,email_sent,2025-05-28T12:16:15
CMP-1,125,email_click,2025-09-18T00:16:15
CMP-5,125,email_sent,2025-01-23T14:16:15
CMP-4,125,email_sent,2025-04-05T08:16:15
CMP-4,125,email_sent,2024-10-20T15:16:15
CMP-6,125,email_open,2025-05-22T02:16:15
CMP-7,125,email_click,2025-10-20T07:16:15
CMP-6,125,email_sent,2024-10-28T14:16:15
CMP-7,125,email_click,2025-01-27T11:16:15
CMP-3,125,email_click,2025-11-19T15:16:15
CMP-3,125,email_sent,2025-10-12T21:16:15
CMP-5,125,email_sent,2025-09-16T07:16:15
CMP-1,125,email_sent,2025-05-14T23:16:15
CMP-1,125,email_click,2024-07-15T10:16:15
CMP-7,125,email_sent,2025-02-18T05:16:15
CMP-4,125,email_open,2025-09-24T00:16:15
CMP-4,125,email_sent,2025-04-03T01:16:15
CMP-3,125,email_open,2025-05-19T13:16:15
CMP-5,125,email_sent,2024-07-26T15:16:15
CMP-2,126,email_open,2025-06-16T11:16:15
CMP-1,126,email_click,2025-03-13T16:16:15
CMP-3,126,email_click,2025-02-20T03:16:15
CMP-2,126,email_click,2025-09-29T19:16:15
CMP-2,126,email_sent,2025-02-08T23:16:15
CMP-4,126,email_open,2024-07-09T16:16:15
CMP-5,126,email_sent,2024-06-09T19:16:15
CMP-7,126,email_sent,2024-07-23T11:16:15
CMP-2,126,email_open,2025-11-22T20:16:15
CMP-1,126,email_sent,2024-12-29T06:16:15
CMP-7,126,email_open,2025-03-17T03:16:15
CMP-7,127,email_click,2025-11-05T01:16:15
CMP-2,127,email_sent,2024-12-10T16:16:15
CMP-5,127,email_open,2024-12-13T20:16:15
CMP-2,127,email_sent,2025-05-01T16:16:15
CMP-2,127,email_sent,2025-02-22T14:16:15
CMP-2,127,email_sent,2024-11-16T06:16:15
CMP-2,127,email_click,2025-10-19T07:16:15
CMP-7,127,email_click,2025-11-19T04:16:15
CMP-6,127,email_click,2025-09-02T22:16:15
CMP-4,127,email_click,2025-10-01T18:16:15
CMP-3,127,email_sent,2025-07-25T15:16:15
CMP-5,127,email_sent,2025-10-03T19:16:15
CMP-4,127,email_open,2024-06-17T20:16:15
CMP-5,127,email_sent,2024-09-17T00:16:15
CMP-2,127,email_sent,2025-03-31T07:16:15
CMP-3,127,email_sent,2024-10-16T16:16:15
CMP-5,127,email_open,2025-09-18T10:16:15
CMP-7,127,email_open,2024-07-24T10:16:15
CMP-2,127,email_sent,2025-07-18T08:16:15
CMP-2,128,email_sent,2025-10-08T06:16:15
CMP-2,128,email_open,2024-12-24T07:16:15
CMP-2,128,email_open,2025-03-15T12:16:15
CMP-6,128,email_sent,2025-11-26T02:16:15
CMP-2,128,email_open,2025-01-15T00:16:15
CMP-1,128,email_sent,2025-06-08T08:16:15
CMP-7,128,email_sent,2025-08-10T22:16:15
CMP-6,128,email_open,2024-07-17T20:16:15
CMP-3,128,email_open,2025-10-02T03:16:15
CMP-7,128,email_sent,2025-04-29T05:16:15
CMP-2,128,email_open,2025-07-31T11:16:15
CMP-3,128,email_open,2025-09-16T02:16:15
CMP-2,128,email_open,2024-12-20T06:16:15
CMP-2,128,email_open,2025-09-12T23:16:15
CMP-3,128,email_open,2025-01-11T06:16:15
CMP-7,128,email_sent,2025-08-09T15:16:15
CMP-7,128,email_sent,2025-01-18T11:16:15
CMP-4,128,email_sent,2025-07-17T07:16:15
CMP-7,129,email_sent,2025-03-08T21:16:15
CMP-2,129,email_open,2025-02-04T15:16:15
CMP-5,129,email_open,2024-12-28T10:16:15
CMP-6,130,email_sent,2025-10-26T23:16:15
CMP-6,130,email_sent,2025-06-18T09:16:15
